oldid,genre_ids,id,popularity,title,revenue
4445,[35],10156,15.28,History of the World: Part I,31672907
4201,"[28, 53]",399402,52.504,Hunter Killer,31672678
4174,"[18, 10749]",1833,13.526,Rent,31670620
498,"[35, 18]",381341,14.81,Perfect Strangers,31640626
4741,"[35, 10749]",10591,37.146,The Girl Next Door,31635150
4843,"[53, 28]",484641,54.575,Anna,31626978
3522,"[18, 35, 10749]",12919,10.536,Can't Buy Me Love,31623833
4606,"[12, 36, 18, 28, 10752]",11780,11.573,Rob Roy,31596911
5305,"[35, 9648]",512,13.362,Scoop,31584901
1091,"[12, 37, 35, 18]",11040,10.965,Little Big Man,31559552
8645,"[27, 35]",19994,45.99,Jennifer's Body,31556061
5914,[53],157849,12.843,A Most Wanted Man,31554855
7262,"[27, 878, 9648, 53]",60935,29.126,The Thing,31505287
213,[18],81481,27.621,Silenced,31500000
450,"[16, 28, 12, 14]",505262,87.117,My Hero Academia: Two Heroes,31478826
5221,"[18, 10749]",3635,19.683,Girl with a Pearl Earring,31466789
5758,[35],21861,10.536,LOL (Laughing Out Loud),31451622
4480,"[35, 18]",12573,13.03,A Serious Man,31430334
3864,"[14, 35, 12]",1832,18.25,Dogma,31429330
9174,"[27, 9648, 878]",9669,13.188,Ringu 2,31365000
5378,"[27, 9648]",13122,13.906,The People Under the Stairs,31347154
5734,"[53, 28, 80, 18]",553604,35.595,Honest Thief,31220247
4017,"[10402, 18, 36]",592863,24.343,Respect,31217372
6442,"[80, 18, 9648, 53]",13150,12.537,Pride and Glory,31200557
4272,"[10751, 80, 35, 9648, 10402]",14900,9.584,The Great Muppet Caper,31200000
8812,"[27, 53]",19904,14.116,The Stepfather,31198531
8531,[35],10985,17.56,The New Guy,31167388
6868,[35],8386,27.244,How High,31155435
1583,[37],17529,16.229,True Grit,31132592
4227,"[28, 53]",1991,26.656,Death Proof,31126421
6724,"[80, 28, 53]",49526,16.209,Premium Rush,31083599
3640,"[28, 35, 53, 10749]",9434,9.477,Grosse Pointe Blank,31070412
6153,[35],12535,12.331,High Anxiety,31063038
1842,"[18, 28, 53, 80]",13635,14.019,Mesrine: Killer Instinct,31055440
7804,"[12, 14, 28]",9610,21.612,Conan the Destroyer,31042035
9413,"[27, 53]",371608,27.516,The Strangers: Prey at Night,31039126
2644,"[18, 10749, 53]",8088,16.139,Broken Embraces,30991660
9431,"[9648, 12, 35, 10749, 18]",10956,13.794,Joe Dirt,30987695
8146,"[18, 10752]",293767,22.959,Billy Lynn's Long Halftime Walk,30930984
7051,"[28, 878, 12]",841,35.301,Dune,30925690
487,"[35, 80, 18]",11293,7.612,Paper Moon,30900000
2080,[27],30497,31.348,The Texas Chain Saw Massacre,30900000
7134,"[27, 53]",9885,11.628,Wolf Creek,30894796
3946,"[18, 14, 878, 53]",12665,17.673,Powder,30862156
906,"[12, 10751, 14, 35, 10749]",2493,23.815,The Princess Bride,30861665
4671,"[27, 9648]",632357,79.345,The Unholy,30833138
9267,"[12, 28]",1534,18.743,Pathfinder,30822861
6935,"[18, 14, 9648, 10749]",137321,14.756,Winter's Tale,30800231
2602,"[35, 18]",72113,14.378,Carnage,30722632
7319,"[18, 53]",293768,21.337,Kidnap,30718107
7814,"[10751, 28, 12, 80, 9648, 53, 35]",14043,14.087,Nancy Drew,30715465
8212,"[16, 35, 10751, 14]",14248,31.257,Igor,30700000
9864,"[27, 28, 878]",9423,16.392,Virus,30700000
1084,"[35, 18]",348678,16.016,A Man Called Ove,30692889
8816,"[9648, 18, 27]",335791,16.394,When the Bough Breaks,30658387
33,"[18, 80]",598,40.705,City of God,30641770
9926,[35],13824,7.743,Superstar,30636478
9028,[35],11067,15.245,Major League II,30626182
6907,"[18, 35]",4953,11.193,Be Kind Rewind,30600000
2126,"[18, 53, 28]",3176,25.845,Battle Royale,30600000
9246,[27],11547,13.843,Cabin Fever,30553395
5704,"[18, 36, 10749]",11400,14.192,The New World,30536013
7976,"[35, 80, 18, 53]",9910,11.503,Two for the Money,30526509
8014,"[14, 27, 53]",11428,15.438,Sleepwalkers,30524763
1933,"[10752, 10749, 18]",11426,13.572,From Here to Eternity,30500000
1392,"[28, 18, 36]",617653,61.051,The Last Duel,30500000
5450,"[12, 16, 14]",123,26.841,The Lord of the Rings,30471420
5757,"[35, 10749]",63492,14.275,What's Your Number?,30426096
5456,"[35, 10402, 10749]",9429,18.358,A Night at the Roxbury,30331165
5982,"[28, 12, 80, 53]",9691,15.308,Assassins,30303072
8639,"[14, 28, 53, 878, 9648]",20329,19.896,L: change the WorLd,30231200
3177,"[18, 10749]",250734,13.448,Far from the Madding Crowd,30229977
2545,[18],14047,19.845,The Great Debaters,30226144
6234,"[35, 80]",8491,12.821,Weekend at Bernie's,30218387
9118,"[80, 28, 12]",11398,7.275,The Art of War,30199105
1003,"[35, 18]",10322,13.022,Being There,30177511
1304,"[53, 18, 28]",429450,21.71,Pandora,30169000
38,"[16, 18]",378064,78.07,A Silent Voice: The Movie,30156463
7500,[28],178,16.086,Blown Away,30156002
5111,[18],232679,9.461,When the Game Stands Tall,30127963
6490,"[12, 35, 10751]",11008,20.3,Major Payne,30112050
8003,"[53, 28, 80, 18]",9594,26.835,Double Impact,30102717
1242,"[27, 35]",747,35.458,Shaun of the Dead,30097092
9336,"[28, 80, 18, 9648, 10749, 53]",2087,14.261,The Getaway,30057974
5351,"[28, 53]",10135,11.581,Road House,30050028
7265,"[80, 53, 28]",10498,11.767,Point of No Return,30038362
1750,"[18, 10749]",15764,13.161,Sophie's Choice,30036000
9178,"[35, 10749]",11141,13.791,Laws of Attraction,30031874
8490,"[18, 878, 9648]",2103,15.322,Solaris,30002758
195,"[18, 9648, 53]",411088,33.64,The Invisible Guest,30000000
2669,[18],777270,17.433,Belfast,30000000
3790,"[16, 12, 10751]",140870,21.017,Minuscule: Valley of the Lost Ants,30000000
6000,"[27, 53]",830788,607.015,The Invitation,30000000
999,"[27, 878, 18]",10331,24.031,Night of the Living Dead,30000000
8815,[27],10014,28.165,A Nightmare on Elm Street Part 2: Freddy's Revenge,30000000
9573,"[28, 12, 18, 53]",7227,13.39,Airport '77,30000000
639,"[18, 36]",614917,53.3,King Richard,30000000
8297,"[10751, 12, 18]",9073,20.987,Free Willy 2: The Adventure Home,30000000
433,"[80, 18, 9648, 53]",829,28.376,Chinatown,30000000
6946,"[28, 878]",11484,14.518,Rollerball,30000000
6552,"[80, 18, 53]",602269,39.813,The Little Things,29942746
7705,"[28, 35]",331313,20.686,Keeping Up with the Joneses,29918745
110,"[16, 28, 14, 12]",592350,101.487,My Hero Academia: Heroes Rising,29900850
7691,"[35, 18, 10749]",12157,9.283,Green Card,29888235
5316,"[10752, 18, 10749, 28, 12]",9093,13.157,The Four Feathers,29882645
716,"[18, 10749]",86837,20.258,Amour,29844753
7427,"[10749, 35, 53]",10945,8.904,Jumpin' Jack Flash,29844101
2879,"[35, 18]",371638,16.079,The Disaster Artist,29820616
2797,"[12, 16, 18, 10751]",10948,31.265,The Fox and the Hound,29800000
1210,"[80, 36]",9040,14.584,Serpico,29800000
7961,[18],249660,29.805,God's Not Dead,29789000
8931,"[12, 14, 28, 35, 878]",9824,15.255,Mystery Men,29762011
4668,[18],11307,9.79,The World According to Garp,29712172
7614,"[18, 10749, 53]",5852,15.182,Angel Eyes,29700000
3665,"[14, 9648, 53]",16007,24.307,Death Note,29667169
6843,"[80, 53, 9648]",70436,26.647,The Raven,29657751
2748,"[18, 10749, 14]",4688,15.282,Across the Universe,29625761
9429,"[27, 53, 9648]",10008,12.203,An American Haunting,29612137
5768,"[12, 10751]",5139,7.318,The Fox and the Child,29610210
4522,"[36, 18, 53, 80, 9648]",6973,14.296,In the Valley of Elah,29541790
7222,"[18, 36]",10523,7.841,W.,29506464
2599,"[80, 18]",8438,12.448,Murder in the First,29500000
6648,[35],39385,6.249,Would I Lie to You?,29456000
5988,"[27, 878]",15301,12.795,Twilight Zone: The Movie,29450919
5475,"[80, 18, 9648, 53]",5955,11.583,The Pledge,29419291
6242,"[18, 36]",5653,21.299,Luther,29413900
2091,[27],764,35.9,The Evil Dead,29400000
1611,"[18, 10749]",4251,19.008,Veer-Zaara,29385320
2586,"[80, 18, 10749, 53]",16161,15.571,Baby Boy,29381649
5836,[35],398929,14.031,Alibi.com,29370592
3970,"[27, 35]",10779,43.383,The Frighteners,29359216
5939,"[18, 80]",280996,19.763,Mr. Holmes,29355203
9420,[35],11132,15.306,Confessions of a Teenage Drama Queen,29331068
8344,[35],21427,11.12,The Valet,29326868
1523,"[18, 53]",340666,25.975,Nocturnal Animals,29252978
7153,[35],9611,13.189,Romy and Michele's High School Reunion,29235353
9084,"[28, 35, 80]",213681,17.662,Masterminds,29200000
2443,"[18, 36, 10749]",18320,12.75,The Young Victoria,29196409
6162,[18],85870,7.143,My Way,29193330
3261,"[35, 80]",378,14.906,Raising Arizona,29180280
7866,"[16, 14, 28, 878]",11052,24.64,Yu-Gi-Oh! The Movie,29170410
7397,"[35, 10749]",514619,12.977,Nobody's Fool,29152618
918,[18],25188,13.645,The Last Picture Show,29133000
9559,"[35, 10749]",150117,11.866,I Give It a Year,29128433
9870,"[9648, 53]",12767,16.437,Cold Creek Manor,29119434
4200,"[28, 35, 80]",648579,83.945,The Unbearable Weight of Massive Talent,29116320
8438,"[35, 10751, 878]",10748,9.992,St. Trinian's,29066681
8865,"[35, 10749]",14536,12.965,New in Town,29010817
9010,[35],85435,10.754,A Few Best Men,29007412
9011,"[10751, 28, 12, 35]",16314,13.356,3 Ninjas,29000301
8674,"[10749, 35, 10751, 28, 12]",14140,9.82,Herbie Goes to Monte Carlo,29000000
6898,"[27, 9648, 53]",28355,25.317,Case 39,29000000
8583,"[10751, 14, 35]",25132,10.847,Shorts,28972508
5588,"[12, 16, 10751, 14]",10539,22.347,James and the Giant Peach,28946127
2043,"[10752, 28]",10911,17.846,The Guns of Navarone,28900000
3382,[18],87093,16.255,Big Eyes,28883511
4787,[18],200505,10.259,Draft Day,28831145
9604,"[35, 28, 12, 10751, 10749]",17047,20.872,Agent Cody Banks 2: Destination London,28818995
3609,[18],8841,10.162,The Class,28814580
4656,"[80, 18, 53]",14181,16.71,Boiler Room,28780255
3961,[18],9503,9.52,Pope Joan,28748076
3987,"[878, 10749]",9663,12.765,Starman,28744356
9285,"[28, 53]",4954,10.412,Drop Zone,28735315
5249,"[12, 878, 28]",11884,14.05,The Last Starfighter,28733290
1805,"[10749, 36, 18]",14073,12.153,Jodhaa Akbar,28700000
6582,"[27, 53]",9902,68.43,Wrong Turn,28650575
1840,"[16, 28, 35, 878]",474395,29.165,Teen Titans Go! To the Movies,28646544
2839,"[18, 10402, 36]",271714,14.167,Love & Mercy,28641776
3002,"[18, 10751]",5693,11.375,Hoosiers,28607524
9258,"[18, 53, 10749]",4823,15.43,Final Analysis,28590665
156,"[80, 18]",103,46.849,Taxi Driver,28570902
2727,"[12, 16, 35, 80, 10751, 14, 9648, 878]",385103,38.236,Scoob!,28559165
6626,"[28, 80, 18, 53]",11088,14.461,Heist,28500000
3857,"[80, 35, 53]",9430,11.833,Go,28451622
334,[18],7508,21.119,Like Stars on Earth,28430000
181,"[35, 80]",100,11.667,"Lock, Stock and Two Smoking Barrels",28356188
1948,"[18, 36]",874,14.059,A Man for All Seasons,28350000
1,"[18, 80]",278,89.68,The Shawshank Redemption,28341469
2683,[18],68722,14.042,The Master,28258060
7195,"[35, 18]",11354,12.243,The Upside of Anger,28237488
2800,[35],10634,41.009,Friday,28215918
2320,"[35, 10402, 10749]",12614,9.381,Victor/Victoria,28215453
3106,"[12, 18, 10751, 14, 878, 28]",173,18.023,"20,000 Leagues Under the Sea",28200000
8975,"[12, 14, 28, 53]",24418,43.123,Cirque du Freak: The Vampire's Assistant,28169671
6596,"[18, 9648]",30943,12.513,The Deep End of the Ocean,28121100
9790,"[28, 35]",11950,16.837,Cannonball Run II,28078073
6462,"[18, 35, 10749]",6691,9.791,Priceless,28041861
6294,"[12, 14, 16, 878, 10751]",12600,30.75,Pokémon 4Ever,28023563
9922,"[35, 14, 12, 28]",38319,15.589,Your Highness,28013733
7842,"[18, 53]",2575,13.111,The Tailor of Panama,28008462
8362,"[35, 10751]",11317,16.363,My Girl 2,28000000
6518,"[28, 18, 53]",377985,6.657,Fan,28000000
3943,"[35, 18]",11590,10.921,Slap Shot,28000000
4896,"[18, 10749, 12, 28]",9044,15.133,Tristan & Isolde,28000000
8448,"[28, 35]",267193,29.461,Grimsby,27979040
2618,"[878, 53, 18, 9648, 28]",406990,41.21,What Happened to Monday,27975429
4329,"[10751, 12, 35, 14]",24100,18.657,The Little Vampire,27965865
6459,"[28, 12, 80]",604822,59.693,Vanguard,27900000
1225,"[18, 80]",9516,20.268,Menace II Society,27900000
6805,"[80, 18]",11060,15.1,Internal Affairs,27734391
1436,"[28, 35, 18, 10749]",14736,11.796,Love & Basketball,27728118
6282,"[18, 10749]",10677,13.576,Dirty Dancing: Havana Nights,27685016
1574,"[18, 12]",129670,8.302,Nebraska,27682872
5427,"[10749, 53, 18]",8198,7.884,The Quiet American,27674124
6321,"[10751, 18, 35]",13374,13.276,Ice Princess,27645491
2866,"[28, 18, 53]",2100,18.341,The Last Castle,27642707
8395,"[18, 80, 53]",13279,15.306,Lakeview Terrace,27640028
3473,"[12, 18]",20766,24.193,The Road,27635305
4926,[18],9763,25.517,Goal!,27610873
2304,"[16, 10751, 14, 12, 18]",475215,29.374,Mirai,27526961
3957,"[18, 10749]",8291,15.515,Poetic Justice,27515786
9072,"[28, 35, 80]",412988,16.962,The Happytime Murders,27506452
9673,[35],8275,51.313,American Pie Presents: The Naked Mile,27500000
8742,[35],16406,12.263,Dick,27500000
6542,"[18, 53]",48231,18.371,A Dangerous Method,27462041
4040,"[18, 10752]",17360,22.386,Escape to Victory,27453418
9401,[35],124459,18.173,The Incredible Burt Wonderstone,27437881
3165,"[18, 35]",718032,31.039,Licorice Pizza,27423319
7902,"[35, 18]",8130,10.77,Desperately Seeking Susan,27400000
3836,"[35, 18, 10749]",9263,16.284,Now and Then,27400000
8586,[18],399019,20.535,The Beguiled,27397655
5610,"[18, 35, 80]",282984,12.129,Irrational Man,27391084
6203,"[10751, 14, 35]",14442,33.432,Ella Enchanted,27388767
839,"[80, 18, 9648, 53]",10633,13.902,In the Heat of the Night,27379978
624,"[10749, 18]",419478,32.065,Midnight Sun,27365467
4030,"[18, 36]",192136,10.962,Mandela: Long Walk to Freedom,27333835
6840,"[18, 878, 12]",2267,12.788,The Last Mimzy,27308918
3955,[28],380111,17.894,Flight Crew,27305571
5619,"[35, 10751]",38843,15.907,Ramona and Beezus,27293743
1968,"[10402, 35, 10751, 14, 18]",10437,22.761,The Muppet Christmas Carol,27281507
9561,"[27, 9648]",26688,11.299,Sorority Row,27206120
3884,"[18, 12, 36]",15927,9.381,A Passage to India,27201487
1956,"[9648, 878]",2666,24.057,Dark City,27200316
8089,"[16, 12, 10751]",172391,23.211,Khumba,27187375
3046,"[28, 80, 18, 53]",8982,38.88,The Protector,27165581
7817,[35],2665,18.168,Airplane II: The Sequel,27150534
7818,"[35, 28]",261392,18.421,American Ultra,27139524
7208,"[12, 18]",49494,14.28,The Eagle,27122040
7038,"[878, 12]",3604,18.383,Flash Gordon,27107960
8780,"[27, 53]",10069,25.328,Stay Alive,27105095
4607,"[18, 16, 10751, 35, 14]",11497,19.389,All Dogs Go to Heaven,27100027
4315,[35],13342,17.467,Fast Times at Ridgemont High,27092880
5660,"[35, 14, 10749]",12797,12.882,Ghost Town,27090159
8188,"[35, 18]",6472,11.628,Guarding Tess,27058304
7675,"[35, 18, 10749]",427900,20.424,Home Again,27020284
8695,"[28, 12, 35, 53]",9448,13.423,The Big Hit,27007143
547,"[18, 53, 35]",265195,23.605,Wild Tales,27007072
9947,"[35, 28]",10535,12.67,Spy Hard,27000000
1714,"[28, 80]",9462,25.556,The Way of the Dragon,27000000
4822,[878],412656,40.846,Chaos Walking,26943020
3497,"[28, 80, 18, 36, 53]",6968,13.001,The Baader Meinhof Complex,26937355
6545,[35],526019,21.645,Like a Boss,26925979
2315,"[10749, 18]",14202,13.434,The Painted Veil,26910847
6173,"[12, 14, 35]",531219,83.891,Roald Dahl's The Witches,26900000
3867,[35],2295,17.454,Clerks II,26888376
7619,"[53, 80]",17182,10.384,Eye for an Eye,26877589
1449,"[18, 36, 10752]",9665,15.964,Glory,26828365
6145,"[28, 53, 35, 80]",4141,19.869,Shoot 'Em Up,26820641
6450,"[14, 53]",9785,7.576,The Invisible,26810113
7549,"[28, 35, 80]",417644,27.108,CHiPS,26800152
3004,"[35, 18, 10749]",401,11.557,Garden State,26781723
1379,"[18, 53, 10752]",9075,18.703,Black Book,26768563
4186,"[35, 10749]",10780,17.863,Overboard,26713187
6193,"[35, 18, 10749]",11215,10.672,Baby Boom,26712476
5681,"[27, 878, 9648]",8413,31.953,Event Horizon,26673242
6444,"[10749, 35, 80, 18]",2075,10.836,Prizzi's Honor,26657534
4902,"[16, 12, 14, 28, 10751]",571891,85.191,Pokemon the Movie: Mewtwo Strikes Back - Evolution,26654184
6715,"[27, 9648, 878, 53]",340837,23.056,A Cure for Wellness,26620002
5554,"[16, 18, 14]",431819,39.533,Fireworks,26617621
4276,"[12, 16, 35, 10751, 14]",77459,24.044,A Monster in Paris,26611650
124,"[878, 18]",185,39.765,A Clockwork Orange,26589000
8088,"[10749, 18]",215211,11.571,Grace of Monaco,26576000
8250,"[27, 35]",9406,14.301,An American Werewolf in Paris,26570463
6659,"[18, 10749]",11034,17.437,The Great Gatsby,26533200
4795,"[36, 12, 10752, 28]",12246,21.439,Mongol: The Rise of Genghis Khan,26527510
6407,"[27, 9648, 53]",10766,19.083,Damien: Omen II,26518355
7258,[35],11017,17.82,Billy Madison,26488734
8270,"[16, 10751, 14, 35]",454699,19.192,Monster Family,26441892
492,[35],180147,23.87,We Are the Nobles,26433651
5326,"[18, 28, 80, 53]",17689,15.189,The Gauntlet,26414658
3602,"[18, 10402]",10560,10.478,Center Stage,26385941
8436,"[35, 18, 10749]",11777,12.194,I.Q.,26381221
5743,"[80, 35]",2360,12.14,Saving Grace,26330482
3598,[35],425134,26.421,How to Be a Latin Lover,26251899
9658,"[18, 35, 10749]",222936,16.386,Aloha,26250020
3389,"[10751, 16, 35, 12, 14]",458253,22.331,Missing Link,26249469
9172,"[35, 53, 80]",2122,14.79,The Whole Ten Yards,26155781
1812,"[18, 36, 10752]",289222,15.312,The Zookeeper's Wife,26152835
3232,"[18, 10749]",8293,9.901,Howards End,26126837
1766,"[18, 9648, 27]",2291,17.718,Jacob's Ladder,26118851
3700,"[18, 10749]",24684,12.249,An Education,26096852
235,"[18, 36]",1955,20.888,The Elephant Man,26010864
6594,"[80, 18]",438808,17.402,White Boy Rick,26000000
3123,"[53, 36, 18, 28]",522241,38.215,The Courier,26000000
8989,"[35, 10402]",14123,15.142,Bratz,26000000
249,"[80, 18, 53]",11423,27.369,Memories of Murder,26000000
3026,"[18, 10749]",283552,15.472,The Light Between Oceans,25975621
7472,"[14, 35, 10751]",16084,8.765,Freaky Friday,25942000
5422,"[80, 18]",2148,13.726,The Cotton Club,25928721
7943,[35],9298,15.063,Ali G Indahouse,25900000
4143,"[28, 35, 878]",2614,19.178,Innerspace,25893810
283,"[16, 10751, 35, 14]",550205,69.796,Wish Dragon,25860000
3629,"[18, 10749]",10445,12.13,Shadowlands,25842000
3356,"[27, 28, 53, 80]",755,29.105,From Dusk Till Dawn,25836616
8723,"[37, 36, 10752, 18]",10733,14.2,The Alamo,25819961
5980,"[18, 53]",38363,8.987,Fair Game,25806953
7880,"[28, 18, 9648, 53, 80]",9415,19.862,Murder at 1600,25804707
5438,"[18, 27, 53]",9529,14.425,Candyman,25792310
778,"[80, 28, 12]",581528,111.791,"The Gangster, the Cop, the Devil",25775371
2591,"[18, 10749]",97365,14.067,Rust and Bone,25762027
1829,"[18, 28, 36]",395991,39.281,Only the Brave,25754775
3601,"[28, 80, 53]",13809,20.009,RocknRolla,25739015
7950,[53],524247,17.973,The Intruder,25724305
2057,[27],377,39.766,A Nightmare on Elm Street,25685134
6863,"[35, 10749]",15037,13.6,Can't Hardly Wait,25605015
8765,[35],354861,13.88,Father Figures,25601244
7386,[35],14170,7.535,Funny Farm,25537221
5496,[27],11281,25.804,Halloween II,25533818
4378,[35],318917,14.63,Look Who's Back,25513752
5839,"[10749, 35, 10751]",11899,14.218,The Muppets Take Manhattan,25500000
7977,"[14, 27, 53, 878]",4961,16.616,Mimic,25480490
7390,"[18, 35]",284296,11.099,Top Five,25434291
3881,"[53, 28, 80]",8068,19.313,Desperado,25405445
8542,"[28, 27, 80, 53]",8398,15.978,The Hitcher,25399945
1088,"[18, 36, 10752]",41411,14.925,The Round Up,25346148
7502,"[12, 28, 53, 80]",81390,11.609,A Lonely Place to Die,25345000
7851,"[35, 27]",184345,68.545,A Haunted House 2,25343661
2703,"[35, 10749, 12, 10751]",11575,14.298,The Great Race,25333333
6629,"[35, 27, 878]",512196,20.929,Happy Death Day 2U,25327500
7744,"[35, 18, 10749]",253235,9.02,And So It Goes,25312387
7049,"[35, 10749]",5968,18.026,The Woman in Red,25308147
9405,"[28, 12, 14, 10752]",9703,18.844,The Last Legion,25303038
4729,"[35, 18, 10749]",209263,11.72,Enough Said,25288872
17,[37],429,57.884,"The Good, the Bad and the Ugly",25253887
4583,"[80, 18, 28, 53, 27]",9411,20.066,Fallen,25232289
2392,[18],9701,17.186,North Country,25224242
1456,"[35, 10749]",2690,14.852,Irma la Douce,25200000
7590,"[35, 10751]",15413,13.151,Don't Tell Mom the Babysitter's Dead,25196249
6808,"[878, 53, 27]",145135,19.813,Dark Skies,25174316
3092,"[35, 10749]",556678,22.788,Emma.,25155355
2331,[18],45958,10.002,Biutiful,25147786
3986,"[28, 12, 18, 10751]",11076,14.409,Fly Away Home,25143818
9467,"[35, 28, 80]",146375,11.701,On the Other Side of the Tracks,25109572
2626,"[10749, 35, 18]",16562,14.473,The Cutting Edge,25105517
6561,"[80, 18, 9648, 53]",8197,10.046,Midnight in the Garden of Good and Evil,25105255
4518,"[37, 18, 28, 12]",12160,19.165,Wyatt Earp,25052000
3646,"[28, 12, 878]",10643,15.177,Godzilla 2000: Millennium,25037390
4709,"[28, 18, 36, 10752]",316152,20.209,Free State of Jones,25035950
6722,"[35, 878]",11285,14.956,Cocoon: The Return,25024919
5671,[35],11543,16.38,Kingpin,25023434
5845,"[18, 10751]",11521,9.293,Little Man Tate,25010896
